image_id,filename,answer,type
278.jpg_exudate_type_aug_1,train\images\278_exudate_aug_1.jpg,Non-existent,augmented
278.jpg_exudate_type_aug_2,train\images\278_exudate_aug_2.jpg,Non-existent,augmented
278.jpg_exudate_type_aug_3,train\images\278_exudate_aug_3.jpg,Non-existent,augmented
278.jpg_exudate_type_aug_4,train\images\278_exudate_aug_4.jpg,Non-existent,augmented
278.jpg_exudate_type_aug_5,train\images\278_exudate_aug_5.jpg,Non-existent,augmented
278.jpg_exudate_type_aug_6,train\images\278_exudate_aug_6.jpg,Non-existent,augmented
278.jpg_exudate_type_aug_7,train\images\278_exudate_aug_7.jpg,Non-existent,augmented
279.jpg_exudate_type,train\images\279.jpg_exudate_type.jpg,Serous,original
279.jpg_exudate_type_aug_0,train\images\279_exudate_aug_0.jpg,Serous,augmented
279.jpg_exudate_type_aug_1,train\images\279_exudate_aug_1.jpg,Serous,augmented
279.jpg_exudate_type_aug_2,train\images\279_exudate_aug_2.jpg,Serous,augmented
279.jpg_exudate_type_aug_3,train\images\279_exudate_aug_3.jpg,Serous,augmented
279.jpg_exudate_type_aug_4,train\images\279_exudate_aug_4.jpg,Serous,augmented
279.jpg_exudate_type_aug_5,train\images\279_exudate_aug_5.jpg,Serous,augmented
279.jpg_exudate_type_aug_6,train\images\279_exudate_aug_6.jpg,Serous,augmented
279.jpg_exudate_type_aug_7,train\images\279_exudate_aug_7.jpg,Serous,augmented
280.jpg_exudate_type,train\images\280.jpg_exudate_type.jpg,Purulent,original
280.jpg_exudate_type_aug_0,train\images\280_exudate_aug_0.jpg,Purulent,augmented
280.jpg_exudate_type_aug_1,train\images\280_exudate_aug_1.jpg,Purulent,augmented
280.jpg_exudate_type_aug_2,train\images\280_exudate_aug_2.jpg,Purulent,augmented
280.jpg_exudate_type_aug_3,train\images\280_exudate_aug_3.jpg,Purulent,augmented
280.jpg_exudate_type_aug_4,train\images\280_exudate_aug_4.jpg,Purulent,augmented
280.jpg_exudate_type_aug_5,train\images\280_exudate_aug_5.jpg,Purulent,augmented
280.jpg_exudate_type_aug_6,train\images\280_exudate_aug_6.jpg,Purulent,augmented
280.jpg_exudate_type_aug_7,train\images\280_exudate_aug_7.jpg,Purulent,augmented
285.jpg_exudate_type,train\images\285.jpg_exudate_type.jpg,Serous,original
285.jpg_exudate_type_aug_0,train\images\285_exudate_aug_0.jpg,Serous,augmented
285.jpg_exudate_type_aug_1,train\images\285_exudate_aug_1.jpg,Serous,augmented
285.jpg_exudate_type_aug_2,train\images\285_exudate_aug_2.jpg,Serous,augmented
285.jpg_exudate_type_aug_3,train\images\285_exudate_aug_3.jpg,Serous,augmented
285.jpg_exudate_type_aug_4,train\images\285_exudate_aug_4.jpg,Serous,augmented
285.jpg_exudate_type_aug_5,train\images\285_exudate_aug_5.jpg,Serous,augmented
285.jpg_exudate_type_aug_6,train\images\285_exudate_aug_6.jpg,Serous,augmented
285.jpg_exudate_type_aug_7,train\images\285_exudate_aug_7.jpg,Serous,augmented
286.jpg_exudate_type,train\images\286.jpg_exudate_type.jpg,Non-existent,original
286.jpg_exudate_type_aug_0,train\images\286_exudate_aug_0.jpg,Non-existent,augmented
286.jpg_exudate_type_aug_1,train\images\286_exudate_aug_1.jpg,Non-existent,augmented
286.jpg_exudate_type_aug_2,train\images\286_exudate_aug_2.jpg,Non-existent,augmented
286.jpg_exudate_type_aug_3,train\images\286_exudate_aug_3.jpg,Non-existent,augmented
286.jpg_exudate_type_aug_4,train\images\286_exudate_aug_4.jpg,Non-existent,augmented
286.jpg_exudate_type_aug_5,train\images\286_exudate_aug_5.jpg,Non-existent,augmented
286.jpg_exudate_type_aug_6,train\images\286_exudate_aug_6.jpg,Non-existent,augmented
286.jpg_exudate_type_aug_7,train\images\286_exudate_aug_7.jpg,Non-existent,augmented
288.jpg_exudate_type,train\images\288.jpg_exudate_type.jpg,Non-existent,original
288.jpg_exudate_type_aug_0,train\images\288_exudate_aug_0.jpg,Non-existent,augmented
288.jpg_exudate_type_aug_1,train\images\288_exudate_aug_1.jpg,Non-existent,augmented
288.jpg_exudate_type_aug_2,train\images\288_exudate_aug_2.jpg,Non-existent,augmented
288.jpg_exudate_type_aug_3,train\images\288_exudate_aug_3.jpg,Non-existent,augmented
288.jpg_exudate_type_aug_4,train\images\288_exudate_aug_4.jpg,Non-existent,augmented
288.jpg_exudate_type_aug_5,train\images\288_exudate_aug_5.jpg,Non-existent,augmented
288.jpg_exudate_type_aug_6,train\images\288_exudate_aug_6.jpg,Non-existent,augmented
288.jpg_exudate_type_aug_7,train\images\288_exudate_aug_7.jpg,Non-existent,augmented
290.jpg_exudate_type,train\images\290.jpg_exudate_type.jpg,Non-existent,original
290.jpg_exudate_type_aug_0,train\images\290_exudate_aug_0.jpg,Non-existent,augmented
290.jpg_exudate_type_aug_1,train\images\290_exudate_aug_1.jpg,Non-existent,augmented
290.jpg_exudate_type_aug_2,train\images\290_exudate_aug_2.jpg,Non-existent,augmented
290.jpg_exudate_type_aug_3,train\images\290_exudate_aug_3.jpg,Non-existent,augmented
290.jpg_exudate_type_aug_4,train\images\290_exudate_aug_4.jpg,Non-existent,augmented
290.jpg_exudate_type_aug_5,train\images\290_exudate_aug_5.jpg,Non-existent,augmented
290.jpg_exudate_type_aug_6,train\images\290_exudate_aug_6.jpg,Non-existent,augmented
290.jpg_exudate_type_aug_7,train\images\290_exudate_aug_7.jpg,Non-existent,augmented
293.jpg_exudate_type,train\images\293.jpg_exudate_type.jpg,Non-existent,original
293.jpg_exudate_type_aug_0,train\images\293_exudate_aug_0.jpg,Non-existent,augmented
293.jpg_exudate_type_aug_1,train\images\293_exudate_aug_1.jpg,Non-existent,augmented
293.jpg_exudate_type_aug_2,train\images\293_exudate_aug_2.jpg,Non-existent,augmented
293.jpg_exudate_type_aug_3,train\images\293_exudate_aug_3.jpg,Non-existent,augmented
293.jpg_exudate_type_aug_4,train\images\293_exudate_aug_4.jpg,Non-existent,augmented
293.jpg_exudate_type_aug_5,train\images\293_exudate_aug_5.jpg,Non-existent,augmented
293.jpg_exudate_type_aug_6,train\images\293_exudate_aug_6.jpg,Non-existent,augmented
293.jpg_exudate_type_aug_7,train\images\293_exudate_aug_7.jpg,Non-existent,augmented
295.jpg_exudate_type,train\images\295.jpg_exudate_type.jpg,Non-existent,original
295.jpg_exudate_type_aug_0,train\images\295_exudate_aug_0.jpg,Non-existent,augmented
295.jpg_exudate_type_aug_1,train\images\295_exudate_aug_1.jpg,Non-existent,augmented
295.jpg_exudate_type_aug_2,train\images\295_exudate_aug_2.jpg,Non-existent,augmented
295.jpg_exudate_type_aug_3,train\images\295_exudate_aug_3.jpg,Non-existent,augmented
295.jpg_exudate_type_aug_4,train\images\295_exudate_aug_4.jpg,Non-existent,augmented
295.jpg_exudate_type_aug_5,train\images\295_exudate_aug_5.jpg,Non-existent,augmented
295.jpg_exudate_type_aug_6,train\images\295_exudate_aug_6.jpg,Non-existent,augmented
295.jpg_exudate_type_aug_7,train\images\295_exudate_aug_7.jpg,Non-existent,augmented
296.jpg_exudate_type,train\images\296.jpg_exudate_type.jpg,Non-existent,original
296.jpg_exudate_type_aug_0,train\images\296_exudate_aug_0.jpg,Non-existent,augmented
296.jpg_exudate_type_aug_1,train\images\296_exudate_aug_1.jpg,Non-existent,augmented
296.jpg_exudate_type_aug_2,train\images\296_exudate_aug_2.jpg,Non-existent,augmented
296.jpg_exudate_type_aug_3,train\images\296_exudate_aug_3.jpg,Non-existent,augmented
296.jpg_exudate_type_aug_4,train\images\296_exudate_aug_4.jpg,Non-existent,augmented
296.jpg_exudate_type_aug_5,train\images\296_exudate_aug_5.jpg,Non-existent,augmented
296.jpg_exudate_type_aug_6,train\images\296_exudate_aug_6.jpg,Non-existent,augmented
296.jpg_exudate_type_aug_7,train\images\296_exudate_aug_7.jpg,Non-existent,augmented
303.jpg_exudate_type,train\images\303.jpg_exudate_type.jpg,Non-existent,original
303.jpg_exudate_type_aug_0,train\images\303_exudate_aug_0.jpg,Non-existent,augmented
303.jpg_exudate_type_aug_1,train\images\303_exudate_aug_1.jpg,Non-existent,augmented
303.jpg_exudate_type_aug_2,train\images\303_exudate_aug_2.jpg,Non-existent,augmented
303.jpg_exudate_type_aug_3,train\images\303_exudate_aug_3.jpg,Non-existent,augmented
303.jpg_exudate_type_aug_4,train\images\303_exudate_aug_4.jpg,Non-existent,augmented
303.jpg_exudate_type_aug_5,train\images\303_exudate_aug_5.jpg,Non-existent,augmented
303.jpg_exudate_type_aug_6,train\images\303_exudate_aug_6.jpg,Non-existent,augmented
303.jpg_exudate_type_aug_7,train\images\303_exudate_aug_7.jpg,Non-existent,augmented
308.jpg_exudate_type,train\images\308.jpg_exudate_type.jpg,Purulent,original
308.jpg_exudate_type_aug_0,train\images\308_exudate_aug_0.jpg,Purulent,augmented
308.jpg_exudate_type_aug_1,train\images\308_exudate_aug_1.jpg,Purulent,augmented
308.jpg_exudate_type_aug_2,train\images\308_exudate_aug_2.jpg,Purulent,augmented
308.jpg_exudate_type_aug_3,train\images\308_exudate_aug_3.jpg,Purulent,augmented
308.jpg_exudate_type_aug_4,train\images\308_exudate_aug_4.jpg,Purulent,augmented
308.jpg_exudate_type_aug_5,train\images\308_exudate_aug_5.jpg,Purulent,augmented
308.jpg_exudate_type_aug_6,train\images\308_exudate_aug_6.jpg,Purulent,augmented
308.jpg_exudate_type_aug_7,train\images\308_exudate_aug_7.jpg,Purulent,augmented
309.jpg_exudate_type,train\images\309.jpg_exudate_type.jpg,Non-existent,original
309.jpg_exudate_type_aug_0,train\images\309_exudate_aug_0.jpg,Non-existent,augmented
309.jpg_exudate_type_aug_1,train\images\309_exudate_aug_1.jpg,Non-existent,augmented
309.jpg_exudate_type_aug_2,train\images\309_exudate_aug_2.jpg,Non-existent,augmented
309.jpg_exudate_type_aug_3,train\images\309_exudate_aug_3.jpg,Non-existent,augmented
309.jpg_exudate_type_aug_4,train\images\309_exudate_aug_4.jpg,Non-existent,augmented
309.jpg_exudate_type_aug_5,train\images\309_exudate_aug_5.jpg,Non-existent,augmented
309.jpg_exudate_type_aug_6,train\images\309_exudate_aug_6.jpg,Non-existent,augmented
309.jpg_exudate_type_aug_7,train\images\309_exudate_aug_7.jpg,Non-existent,augmented
310.jpg_exudate_type,train\images\310.jpg_exudate_type.jpg,Non-existent,original
310.jpg_exudate_type_aug_0,train\images\310_exudate_aug_0.jpg,Non-existent,augmented
310.jpg_exudate_type_aug_1,train\images\310_exudate_aug_1.jpg,Non-existent,augmented
310.jpg_exudate_type_aug_2,train\images\310_exudate_aug_2.jpg,Non-existent,augmented
310.jpg_exudate_type_aug_3,train\images\310_exudate_aug_3.jpg,Non-existent,augmented
310.jpg_exudate_type_aug_4,train\images\310_exudate_aug_4.jpg,Non-existent,augmented
310.jpg_exudate_type_aug_5,train\images\310_exudate_aug_5.jpg,Non-existent,augmented
310.jpg_exudate_type_aug_6,train\images\310_exudate_aug_6.jpg,Non-existent,augmented
310.jpg_exudate_type_aug_7,train\images\310_exudate_aug_7.jpg,Non-existent,augmented
313.jpg_exudate_type,train\images\313.jpg_exudate_type.jpg,Non-existent,original
313.jpg_exudate_type_aug_0,train\images\313_exudate_aug_0.jpg,Non-existent,augmented
313.jpg_exudate_type_aug_1,train\images\313_exudate_aug_1.jpg,Non-existent,augmented
313.jpg_exudate_type_aug_2,train\images\313_exudate_aug_2.jpg,Non-existent,augmented
313.jpg_exudate_type_aug_3,train\images\313_exudate_aug_3.jpg,Non-existent,augmented
313.jpg_exudate_type_aug_4,train\images\313_exudate_aug_4.jpg,Non-existent,augmented
313.jpg_exudate_type_aug_5,train\images\313_exudate_aug_5.jpg,Non-existent,augmented
313.jpg_exudate_type_aug_6,train\images\313_exudate_aug_6.jpg,Non-existent,augmented
313.jpg_exudate_type_aug_7,train\images\313_exudate_aug_7.jpg,Non-existent,augmented
316.jpg_exudate_type,train\images\316.jpg_exudate_type.jpg,Non-existent,original
316.jpg_exudate_type_aug_0,train\images\316_exudate_aug_0.jpg,Non-existent,augmented
316.jpg_exudate_type_aug_1,train\images\316_exudate_aug_1.jpg,Non-existent,augmented
316.jpg_exudate_type_aug_2,train\images\316_exudate_aug_2.jpg,Non-existent,augmented
316.jpg_exudate_type_aug_3,train\images\316_exudate_aug_3.jpg,Non-existent,augmented
316.jpg_exudate_type_aug_4,train\images\316_exudate_aug_4.jpg,Non-existent,augmented
316.jpg_exudate_type_aug_5,train\images\316_exudate_aug_5.jpg,Non-existent,augmented
316.jpg_exudate_type_aug_6,train\images\316_exudate_aug_6.jpg,Non-existent,augmented
316.jpg_exudate_type_aug_7,train\images\316_exudate_aug_7.jpg,Non-existent,augmented
317.jpg_exudate_type,train\images\317.jpg_exudate_type.jpg,Serous,original
317.jpg_exudate_type_aug_0,train\images\317_exudate_aug_0.jpg,Serous,augmented
317.jpg_exudate_type_aug_1,train\images\317_exudate_aug_1.jpg,Serous,augmented
317.jpg_exudate_type_aug_2,train\images\317_exudate_aug_2.jpg,Serous,augmented
317.jpg_exudate_type_aug_3,train\images\317_exudate_aug_3.jpg,Serous,augmented
317.jpg_exudate_type_aug_4,train\images\317_exudate_aug_4.jpg,Serous,augmented
317.jpg_exudate_type_aug_5,train\images\317_exudate_aug_5.jpg,Serous,augmented
317.jpg_exudate_type_aug_6,train\images\317_exudate_aug_6.jpg,Serous,augmented
317.jpg_exudate_type_aug_7,train\images\317_exudate_aug_7.jpg,Serous,augmented
318.jpg_exudate_type,train\images\318.jpg_exudate_type.jpg,Non-existent,original
318.jpg_exudate_type_aug_0,train\images\318_exudate_aug_0.jpg,Non-existent,augmented
318.jpg_exudate_type_aug_1,train\images\318_exudate_aug_1.jpg,Non-existent,augmented
318.jpg_exudate_type_aug_2,train\images\318_exudate_aug_2.jpg,Non-existent,augmented
318.jpg_exudate_type_aug_3,train\images\318_exudate_aug_3.jpg,Non-existent,augmented
318.jpg_exudate_type_aug_4,train\images\318_exudate_aug_4.jpg,Non-existent,augmented
318.jpg_exudate_type_aug_5,train\images\318_exudate_aug_5.jpg,Non-existent,augmented
318.jpg_exudate_type_aug_6,train\images\318_exudate_aug_6.jpg,Non-existent,augmented
318.jpg_exudate_type_aug_7,train\images\318_exudate_aug_7.jpg,Non-existent,augmented
322.jpg_exudate_type,train\images\322.jpg_exudate_type.jpg,Non-existent,original
322.jpg_exudate_type_aug_0,train\images\322_exudate_aug_0.jpg,Non-existent,augmented
322.jpg_exudate_type_aug_1,train\images\322_exudate_aug_1.jpg,Non-existent,augmented
322.jpg_exudate_type_aug_2,train\images\322_exudate_aug_2.jpg,Non-existent,augmented
322.jpg_exudate_type_aug_3,train\images\322_exudate_aug_3.jpg,Non-existent,augmented
322.jpg_exudate_type_aug_4,train\images\322_exudate_aug_4.jpg,Non-existent,augmented
322.jpg_exudate_type_aug_5,train\images\322_exudate_aug_5.jpg,Non-existent,augmented
322.jpg_exudate_type_aug_6,train\images\322_exudate_aug_6.jpg,Non-existent,augmented
322.jpg_exudate_type_aug_7,train\images\322_exudate_aug_7.jpg,Non-existent,augmented
323.jpg_exudate_type,train\images\323.jpg_exudate_type.jpg,Non-existent,original
323.jpg_exudate_type_aug_0,train\images\323_exudate_aug_0.jpg,Non-existent,augmented
323.jpg_exudate_type_aug_1,train\images\323_exudate_aug_1.jpg,Non-existent,augmented
323.jpg_exudate_type_aug_2,train\images\323_exudate_aug_2.jpg,Non-existent,augmented
323.jpg_exudate_type_aug_3,train\images\323_exudate_aug_3.jpg,Non-existent,augmented
323.jpg_exudate_type_aug_4,train\images\323_exudate_aug_4.jpg,Non-existent,augmented
323.jpg_exudate_type_aug_5,train\images\323_exudate_aug_5.jpg,Non-existent,augmented
323.jpg_exudate_type_aug_6,train\images\323_exudate_aug_6.jpg,Non-existent,augmented
323.jpg_exudate_type_aug_7,train\images\323_exudate_aug_7.jpg,Non-existent,augmented
325.jpg_exudate_type,train\images\325.jpg_exudate_type.jpg,Non-existent,original
325.jpg_exudate_type_aug_0,train\images\325_exudate_aug_0.jpg,Non-existent,augmented
325.jpg_exudate_type_aug_1,train\images\325_exudate_aug_1.jpg,Non-existent,augmented
325.jpg_exudate_type_aug_2,train\images\325_exudate_aug_2.jpg,Non-existent,augmented
325.jpg_exudate_type_aug_3,train\images\325_exudate_aug_3.jpg,Non-existent,augmented
325.jpg_exudate_type_aug_4,train\images\325_exudate_aug_4.jpg,Non-existent,augmented
325.jpg_exudate_type_aug_5,train\images\325_exudate_aug_5.jpg,Non-existent,augmented
325.jpg_exudate_type_aug_6,train\images\325_exudate_aug_6.jpg,Non-existent,augmented
325.jpg_exudate_type_aug_7,train\images\325_exudate_aug_7.jpg,Non-existent,augmented
336.jpg_exudate_type,train\images\336.jpg_exudate_type.jpg,Non-existent,original
336.jpg_exudate_type_aug_0,train\images\336_exudate_aug_0.jpg,Non-existent,augmented
336.jpg_exudate_type_aug_1,train\images\336_exudate_aug_1.jpg,Non-existent,augmented
336.jpg_exudate_type_aug_2,train\images\336_exudate_aug_2.jpg,Non-existent,augmented
336.jpg_exudate_type_aug_3,train\images\336_exudate_aug_3.jpg,Non-existent,augmented
336.jpg_exudate_type_aug_4,train\images\336_exudate_aug_4.jpg,Non-existent,augmented
336.jpg_exudate_type_aug_5,train\images\336_exudate_aug_5.jpg,Non-existent,augmented
336.jpg_exudate_type_aug_6,train\images\336_exudate_aug_6.jpg,Non-existent,augmented
336.jpg_exudate_type_aug_7,train\images\336_exudate_aug_7.jpg,Non-existent,augmented
338.jpg_exudate_type,train\images\338.jpg_exudate_type.jpg,Non-existent,original
338.jpg_exudate_type_aug_0,train\images\338_exudate_aug_0.jpg,Non-existent,augmented
338.jpg_exudate_type_aug_1,train\images\338_exudate_aug_1.jpg,Non-existent,augmented
338.jpg_exudate_type_aug_2,train\images\338_exudate_aug_2.jpg,Non-existent,augmented
338.jpg_exudate_type_aug_3,train\images\338_exudate_aug_3.jpg,Non-existent,augmented
338.jpg_exudate_type_aug_4,train\images\338_exudate_aug_4.jpg,Non-existent,augmented
338.jpg_exudate_type_aug_5,train\images\338_exudate_aug_5.jpg,Non-existent,augmented
338.jpg_exudate_type_aug_6,train\images\338_exudate_aug_6.jpg,Non-existent,augmented
338.jpg_exudate_type_aug_7,train\images\338_exudate_aug_7.jpg,Non-existent,augmented
339.jpg_exudate_type,train\images\339.jpg_exudate_type.jpg,Non-existent,original
339.jpg_exudate_type_aug_0,train\images\339_exudate_aug_0.jpg,Non-existent,augmented
339.jpg_exudate_type_aug_1,train\images\339_exudate_aug_1.jpg,Non-existent,augmented
339.jpg_exudate_type_aug_2,train\images\339_exudate_aug_2.jpg,Non-existent,augmented
339.jpg_exudate_type_aug_3,train\images\339_exudate_aug_3.jpg,Non-existent,augmented
339.jpg_exudate_type_aug_4,train\images\339_exudate_aug_4.jpg,Non-existent,augmented
339.jpg_exudate_type_aug_5,train\images\339_exudate_aug_5.jpg,Non-existent,augmented
339.jpg_exudate_type_aug_6,train\images\339_exudate_aug_6.jpg,Non-existent,augmented
339.jpg_exudate_type_aug_7,train\images\339_exudate_aug_7.jpg,Non-existent,augmented
345.jpg_exudate_type,train\images\345.jpg_exudate_type.jpg,Non-existent,original
345.jpg_exudate_type_aug_0,train\images\345_exudate_aug_0.jpg,Non-existent,augmented
345.jpg_exudate_type_aug_1,train\images\345_exudate_aug_1.jpg,Non-existent,augmented
345.jpg_exudate_type_aug_2,train\images\345_exudate_aug_2.jpg,Non-existent,augmented
345.jpg_exudate_type_aug_3,train\images\345_exudate_aug_3.jpg,Non-existent,augmented
345.jpg_exudate_type_aug_4,train\images\345_exudate_aug_4.jpg,Non-existent,augmented
345.jpg_exudate_type_aug_5,train\images\345_exudate_aug_5.jpg,Non-existent,augmented
345.jpg_exudate_type_aug_6,train\images\345_exudate_aug_6.jpg,Non-existent,augmented
345.jpg_exudate_type_aug_7,train\images\345_exudate_aug_7.jpg,Non-existent,augmented
347.jpg_exudate_type,train\images\347.jpg_exudate_type.jpg,Non-existent,original
347.jpg_exudate_type_aug_0,train\images\347_exudate_aug_0.jpg,Non-existent,augmented
347.jpg_exudate_type_aug_1,train\images\347_exudate_aug_1.jpg,Non-existent,augmented
347.jpg_exudate_type_aug_2,train\images\347_exudate_aug_2.jpg,Non-existent,augmented
347.jpg_exudate_type_aug_3,train\images\347_exudate_aug_3.jpg,Non-existent,augmented
